transaction_id,timestamp,user_id,receiver_id,amount,transaction_type,location,device_type,is_rooted_device,network_type,time_of_day,is_fraud
100259,2025-01-19 20:06:23.065013,1664,5604,1223.16,send,Hyderabad,mobile,0,WiFi,evening,0
100260,2025-01-19 21:51:31.526505,1975,5698,221.56,merchant_payment,Bangalore,mobile,0,WiFi,evening,0
100261,2025-01-19 23:36:39.987997,1827,5972,157.26,receive,Hyderabad,mobile,0,5G,evening,0
100262,2025-01-20 01:21:48.449489,1374,5795,507.21,send,Mumbai,mobile,0,4G,night,0
100263,2025-01-20 03:06:56.910982,1672,5502,117.5,merchant_payment,Delhi,mobile,0,4G,night,1
100264,2025-01-20 04:52:05.372474,1608,5693,60.03,merchant_payment,Mumbai,mobile,0,WiFi,night,0
100265,2025-01-20 06:37:13.833966,1472,5682,1456.42,receive,Kolkata,mobile,0,WiFi,morning,0
100266,2025-01-20 08:22:22.295459,1233,5699,184.15,send,Pune,mobile,0,4G,morning,0
100267,2025-01-20 10:07:30.756951,1692,5175,129.85,merchant_payment,Delhi,mobile,0,5G,morning,0
100268,2025-01-20 11:52:39.218443,1113,5734,218.82,merchant_payment,Bangalore,mobile,0,5G,morning,1
100269,2025-01-20 13:37:47.679935,1830,5745,209.21,merchant_payment,Chennai,mobile,0,5G,afternoon,0
100270,2025-01-20 15:22:56.141428,1497,5674,427.47,merchant_payment,Pune,mobile,0,WiFi,afternoon,0
100271,2025-01-20 17:08:04.602920,1442,5421,165.09,receive,Hyderabad,mobile,0,4G,afternoon,0
100272,2025-01-20 18:53:13.064412,1564,5134,810.93,merchant_payment,Hyderabad,tablet,0,WiFi,evening,0
100273,2025-01-20 20:38:21.525905,1268,5391,940.33,merchant_payment,Kolkata,mobile,0,4G,evening,0
100274,2025-01-20 22:23:29.987397,1510,5992,137.69,send,Mumbai,mobile,0,5G,evening,0
100275,2025-01-21 00:08:38.448889,1807,5736,265.58,send,Mumbai,mobile,0,4G,night,0
100276,2025-01-21 01:53:46.910382,1386,5501,292.06,merchant_payment,Delhi,mobile,0,5G,night,0
100277,2025-01-21 03:38:55.371874,1387,5665,417.8,send,Hyderabad,mobile,0,5G,night,0
100278,2025-01-21 05:24:03.833366,1113,5033,1454.89,send,Pune,mobile,0,5G,night,0
100279,2025-01-21 07:09:12.294858,1613,5055,1541.2,send,Kolkata,mobile,0,5G,morning,0
100280,2025-01-21 08:54:20.756351,1625,5954,5996.12,send,Pune,mobile,0,5G,morning,0
100281,2025-01-21 10:39:29.217843,1952,5519,50.94,send,Bangalore,mobile,0,4G,morning,0
100282,2025-01-21 12:24:37.679335,1081,5756,195.53,send,Mumbai,mobile,0,WiFi,afternoon,0
100283,2025-01-21 14:09:46.140828,1699,5825,3023.01,merchant_payment,Ahmedabad,mobile,0,4G,afternoon,0
100284,2025-01-21 15:54:54.602320,1113,5638,81.39,merchant_payment,Pune,mobile,0,5G,afternoon,0
100285,2025-01-21 17:40:03.063812,1002,5012,2955.03,merchant_payment,Hyderabad,mobile,0,4G,afternoon,0
100286,2025-01-21 19:25:11.525305,1642,5528,570.98,send,Chennai,mobile,0,4G,evening,1
100287,2025-01-21 21:10:19.986797,1220,5720,592.37,merchant_payment,Kolkata,mobile,0,4G,evening,0
100288,2025-01-21 22:55:28.448289,1566,5555,137.03,merchant_payment,Delhi,mobile,0,WiFi,evening,0
100289,2025-01-22 00:40:36.909781,1855,5373,313.83,merchant_payment,Mumbai,tablet,0,4G,night,0
100290,2025-01-22 02:25:45.371274,1997,5484,2828.15,send,Mumbai,mobile,0,4G,night,0
100291,2025-01-22 04:10:53.832766,1736,5973,469.8,send,Bangalore,mobile,0,5G,night,0
100292,2025-01-22 05:56:02.294258,1225,5647,315.92,merchant_payment,Mumbai,tablet,0,4G,night,0
100293,2025-01-22 07:41:10.755751,1385,5228,739.31,merchant_payment,Kolkata,mobile,0,WiFi,morning,0
100294,2025-01-22 09:26:19.217243,1403,5623,406.58,merchant_payment,Hyderabad,mobile,0,WiFi,morning,0
100295,2025-01-22 11:11:27.678735,1638,5307,695.86,receive,Hyderabad,mobile,0,5G,morning,0
100296,2025-01-22 12:56:36.140228,1130,5457,210.66,send,Hyderabad,mobile,0,4G,afternoon,0
100297,2025-01-22 14:41:44.601720,1053,5160,456.16,merchant_payment,Ahmedabad,mobile,0,4G,afternoon,0
100298,2025-01-22 16:26:53.063212,1684,5331,259.54,send,Chennai,mobile,0,4G,afternoon,0
100299,2025-01-22 18:12:01.524704,1730,5776,81.13,merchant_payment,Chennai,mobile,0,4G,evening,0
100300,2025-01-22 19:57:09.986197,1672,5225,797.88,merchant_payment,Ahmedabad,mobile,0,4G,evening,0
100301,2025-01-22 21:42:18.447689,1710,5983,143.48,merchant_payment,Mumbai,mobile,0,WiFi,evening,0
100302,2025-01-22 23:27:26.909181,1416,5729,417.91,send,Pune,mobile,0,5G,evening,0
100303,2025-01-23 01:12:35.370674,1247,5504,1243.98,send,Chennai,mobile,0,4G,night,0
100304,2025-01-23 02:57:43.832166,1836,5456,110.19,merchant_payment,Pune,mobile,0,4G,night,0
100305,2025-01-23 04:42:52.293658,1439,5045,902.06,merchant_payment,Pune,mobile,0,5G,night,0
100306,2025-01-23 06:28:00.755151,1203,5214,365.11,receive,Chennai,mobile,1,4G,morning,0
100307,2025-01-23 08:13:09.216643,1184,5059,187.44,receive,Ahmedabad,mobile,0,WiFi,morning,0
100308,2025-01-23 09:58:17.678135,1123,5644,3725.38,send,Bangalore,tablet,0,4G,morning,0
100309,2025-01-23 11:43:26.139627,1401,5616,492.48,merchant_payment,Chennai,tablet,0,WiFi,morning,0
100310,2025-01-23 13:28:34.601120,1767,5195,279.19,merchant_payment,Delhi,mobile,0,5G,afternoon,0
100311,2025-01-23 15:13:43.062612,1294,5925,225.83,merchant_payment,Ahmedabad,mobile,0,WiFi,afternoon,0
100312,2025-01-23 16:58:51.524104,1280,5489,1189.35,send,Delhi,mobile,0,4G,afternoon,0
100313,2025-01-23 18:43:59.985597,1837,5157,267.19,merchant_payment,Pune,mobile,0,4G,evening,0
100314,2025-01-23 20:29:08.447089,1884,5610,1049.97,send,Delhi,tablet,0,5G,evening,1
100315,2025-01-23 22:14:16.908581,1610,5226,491.53,receive,Mumbai,mobile,0,WiFi,evening,0
100316,2025-01-23 23:59:25.370074,1198,5412,1504.46,merchant_payment,Hyderabad,mobile,0,5G,evening,0
100317,2025-01-24 01:44:33.831566,1982,5205,173.72,send,Bangalore,mobile,0,5G,night,0
100318,2025-01-24 03:29:42.293058,1907,5079,199.72,send,Mumbai,mobile,0,4G,night,1
100319,2025-01-24 05:14:50.754550,1511,5124,372.04,merchant_payment,Hyderabad,mobile,1,4G,night,1
100320,2025-01-24 06:59:59.216043,1752,5471,404.21,receive,Bangalore,mobile,0,4G,morning,0
100321,2025-01-24 08:45:07.677535,1144,5940,345.66,send,Pune,mobile,0,5G,morning,0
100322,2025-01-24 10:30:16.139027,1609,5218,6846.14,send,Bangalore,mobile,0,4G,morning,0
100323,2025-01-24 12:15:24.600520,1201,5516,3878.67,receive,Bangalore,mobile,0,4G,afternoon,0
100324,2025-01-24 14:00:33.062012,1124,5602,664.51,merchant_payment,Delhi,mobile,0,5G,afternoon,0
100325,2025-01-24 15:45:41.523504,1187,5104,747.68,send,Delhi,mobile,0,WiFi,afternoon,0
100326,2025-01-24 17:30:49.984996,1326,5393,389.0,merchant_payment,Delhi,mobile,0,5G,afternoon,0
100327,2025-01-24 19:15:58.446489,1464,5631,172.46,send,Bangalore,mobile,0,5G,evening,0
100328,2025-01-24 21:01:06.907981,1349,5645,410.73,send,Kolkata,mobile,1,WiFi,evening,0
100329,2025-01-24 22:46:15.369473,1771,5824,1065.41,send,Ahmedabad,mobile,0,4G,evening,0
100330,2025-01-25 00:31:23.830966,1660,5608,1818.24,merchant_payment,Bangalore,mobile,0,4G,night,0
100331,2025-01-25 02:16:32.292458,1764,5980,1333.69,send,Ahmedabad,mobile,0,5G,night,0
100332,2025-01-25 04:01:40.753950,1955,5434,108.88,merchant_payment,Ahmedabad,mobile,0,4G,night,0
100333,2025-01-25 05:46:49.215443,1932,5331,368.99,receive,Delhi,mobile,0,4G,night,0
100334,2025-01-25 07:31:57.676935,1403,5143,113.42,merchant_payment,Bangalore,mobile,0,4G,morning,0
100335,2025-01-25 09:17:06.138427,1346,5800,1585.8,merchant_payment,Delhi,mobile,0,5G,morning,0
100336,2025-01-25 11:02:14.599919,1963,5540,326.23,merchant_payment,Delhi,mobile,0,4G,morning,0
100337,2025-01-25 12:47:23.061412,1511,5278,470.07,merchant_payment,Delhi,mobile,0,4G,afternoon,0
100338,2025-01-25 14:32:31.522904,1147,5233,796.36,receive,Pune,mobile,1,4G,afternoon,0
100339,2025-01-25 16:17:39.984396,1148,5529,7833.31,merchant_payment,Pune,mobile,0,4G,afternoon,0
100340,2025-01-25 18:02:48.445889,1864,5571,644.37,send,Kolkata,mobile,0,WiFi,evening,0
100341,2025-01-25 19:47:56.907381,1711,5090,388.28,send,Hyderabad,mobile,0,WiFi,evening,0
100342,2025-01-25 21:33:05.368873,1820,5492,142.45,receive,Ahmedabad,mobile,0,WiFi,evening,0
100343,2025-01-25 23:18:13.830366,1489,5199,2118.87,send,Bangalore,mobile,0,WiFi,evening,0
100344,2025-01-26 01:03:22.291858,1929,5362,410.91,send,Mumbai,mobile,0,4G,night,0
100345,2025-01-26 02:48:30.753350,1936,5441,2584.13,receive,Delhi,tablet,0,WiFi,night,0
100346,2025-01-26 04:33:39.214842,1640,5026,1488.63,send,Kolkata,mobile,0,4G,night,0
100347,2025-01-26 06:18:47.676335,1551,5025,310.15,receive,Mumbai,mobile,0,5G,morning,0
100348,2025-01-26 08:03:56.137827,1338,5394,122.45,send,Pune,mobile,0,4G,morning,0
100349,2025-01-26 09:49:04.599319,1872,5507,647.14,merchant_payment,Hyderabad,mobile,0,WiFi,morning,0
100350,2025-01-26 11:34:13.060812,1641,5301,266.43,merchant_payment,Bangalore,mobile,0,4G,morning,0
100351,2025-01-26 13:19:21.522304,1779,5339,512.52,merchant_payment,Ahmedabad,mobile,0,4G,afternoon,0
100352,2025-01-26 15:04:29.983796,1988,5267,1406.77,send,Ahmedabad,tablet,0,WiFi,afternoon,1
100353,2025-01-26 16:49:38.445289,1953,5461,94.29,receive,Pune,mobile,0,5G,afternoon,0
100354,2025-01-26 18:34:46.906781,1473,5693,642.02,merchant_payment,Kolkata,mobile,0,5G,evening,0
100355,2025-01-26 20:19:55.368273,1946,5456,1053.21,merchant_payment,Delhi,mobile,0,5G,evening,0
100356,2025-01-26 22:05:03.829765,1151,5360,1105.56,merchant_payment,Delhi,mobile,0,4G,evening,0
100357,2025-01-26 23:50:12.291258,1415,5068,126.02,send,Ahmedabad,mobile,0,5G,evening,0
100358,2025-01-27 01:35:20.752750,1990,5863,749.45,receive,Delhi,tablet,0,4G,night,0
100359,2025-01-27 03:20:29.214242,1298,5412,1641.78,merchant_payment,Ahmedabad,tablet,0,WiFi,night,1
100360,2025-01-27 05:05:37.675735,1611,5971,694.53,send,Kolkata,mobile,0,5G,night,0
100361,2025-01-27 06:50:46.137227,1263,5491,438.92,receive,Pune,mobile,0,WiFi,morning,0
100362,2025-01-27 08:35:54.598719,1764,5833,1540.12,merchant_payment,Mumbai,mobile,0,5G,morning,0
100363,2025-01-27 10:21:03.060212,1144,5049,246.09,merchant_payment,Hyderabad,mobile,0,4G,morning,0
100364,2025-01-27 12:06:11.521704,1346,5687,106.72,receive,Bangalore,mobile,0,5G,afternoon,0
100365,2025-01-27 13:51:19.983196,1624,5564,403.19,receive,Ahmedabad,mobile,0,4G,afternoon,0
100366,2025-01-27 15:36:28.444688,1572,5102,841.38,merchant_payment,Hyderabad,mobile,0,4G,afternoon,0
100367,2025-01-27 17:21:36.906181,1881,5216,1392.61,receive,Pune,mobile,0,WiFi,afternoon,0
100368,2025-01-27 19:06:45.367673,1002,5438,837.57,merchant_payment,Delhi,mobile,0,4G,evening,0
100369,2025-01-27 20:51:53.829165,1897,5700,1136.63,merchant_payment,Hyderabad,mobile,0,5G,evening,0
100370,2025-01-27 22:37:02.290658,1304,5569,1401.52,merchant_payment,Mumbai,mobile,0,4G,evening,0
100371,2025-01-28 00:22:10.752150,1254,5559,350.94,merchant_payment,Chennai,mobile,0,4G,night,0
100372,2025-01-28 02:07:19.213642,1652,5159,424.99,receive,Pune,mobile,0,5G,night,0
100373,2025-01-28 03:52:27.675135,1453,5489,1784.99,receive,Chennai,mobile,0,WiFi,night,0
100374,2025-01-28 05:37:36.136627,1037,5686,146.91,receive,Bangalore,mobile,0,5G,night,0
100375,2025-01-28 07:22:44.598119,1160,5242,756.83,send,Bangalore,mobile,0,4G,morning,0
100376,2025-01-28 09:07:53.059611,1009,5794,240.64,send,Hyderabad,mobile,0,4G,morning,0
100377,2025-01-28 10:53:01.521104,1233,5753,1480.69,send,Bangalore,mobile,0,WiFi,morning,0
100378,2025-01-28 12:38:09.982596,1099,5882,483.99,merchant_payment,Pune,mobile,0,5G,afternoon,0
100379,2025-01-28 14:23:18.444088,1659,5005,496.51,send,Kolkata,mobile,0,WiFi,afternoon,0
100380,2025-01-28 16:08:26.905581,1816,5596,2776.32,send,Ahmedabad,mobile,0,4G,afternoon,0
100381,2025-01-28 17:53:35.367073,1208,5820,168.0,send,Mumbai,mobile,0,WiFi,afternoon,0
100382,2025-01-28 19:38:43.828565,1131,5361,611.44,merchant_payment,Delhi,mobile,0,WiFi,evening,0
100383,2025-01-28 21:23:52.290058,1404,5459,411.53,send,Delhi,mobile,0,WiFi,evening,1
100384,2025-01-28 23:09:00.751550,1152,5248,839.17,receive,Ahmedabad,mobile,0,4G,evening,0
100385,2025-01-29 00:54:09.213042,1054,5566,3392.53,send,Hyderabad,mobile,0,5G,night,1
100386,2025-01-29 02:39:17.674534,1120,5673,269.01,merchant_payment,Delhi,mobile,0,5G,night,0
100387,2025-01-29 04:24:26.136027,1673,5946,148.8,merchant_payment,Hyderabad,tablet,0,5G,night,0
100388,2025-01-29 06:09:34.597519,1920,5422,219.35,merchant_payment,Ahmedabad,mobile,0,5G,morning,0
100389,2025-01-29 07:54:43.059011,1628,5923,390.4,send,Bangalore,mobile,0,5G,morning,0
100390,2025-01-29 09:39:51.520504,1587,5738,525.44,receive,Ahmedabad,mobile,0,WiFi,morning,0
100391,2025-01-29 11:24:59.981996,1625,5015,552.54,receive,Bangalore,mobile,0,5G,morning,0
100392,2025-01-29 13:10:08.443488,1968,5736,2988.9,send,Kolkata,tablet,0,5G,afternoon,0
100393,2025-01-29 14:55:16.904980,1420,5573,2501.98,send,Kolkata,mobile,0,5G,afternoon,0
100394,2025-01-29 16:40:25.366473,1422,5122,1813.38,send,Mumbai,mobile,0,5G,afternoon,0
100395,2025-01-29 18:25:33.827965,1104,5277,6090.21,merchant_payment,Ahmedabad,mobile,0,4G,evening,0
100396,2025-01-29 20:10:42.289457,1852,5558,1123.38,send,Delhi,mobile,0,4G,evening,0
100397,2025-01-29 21:55:50.750950,1254,5453,1492.72,receive,Pune,mobile,0,5G,evening,0
100398,2025-01-29 23:40:59.212442,1227,5390,1101.88,receive,Kolkata,mobile,0,4G,evening,0
100399,2025-01-30 01:26:07.673934,1112,5294,935.34,receive,Ahmedabad,mobile,0,5G,night,0
100400,2025-01-30 03:11:16.135427,1510,5574,730.99,merchant_payment,Mumbai,mobile,0,WiFi,night,0
100401,2025-01-30 04:56:24.596919,1473,5598,331.34,merchant_payment,Chennai,mobile,0,5G,night,0
100402,2025-01-30 06:41:33.058411,1099,5446,141.63,merchant_payment,Kolkata,mobile,0,WiFi,morning,0
100403,2025-01-30 08:26:41.519903,1153,5210,432.4,receive,Mumbai,mobile,0,5G,morning,0
100404,2025-01-30 10:11:49.981396,1861,5590,867.64,send,Hyderabad,mobile,0,4G,morning,0
100405,2025-01-30 11:56:58.442888,1914,5714,529.67,send,Hyderabad,mobile,0,4G,morning,0
100406,2025-01-30 13:42:06.904380,1896,5302,169.81,merchant_payment,Mumbai,mobile,0,WiFi,afternoon,0
100407,2025-01-30 15:27:15.365873,1878,5909,417.43,merchant_payment,Bangalore,mobile,0,WiFi,afternoon,0
100408,2025-01-30 17:12:23.827365,1338,5223,396.23,merchant_payment,Chennai,mobile,0,4G,afternoon,0
100409,2025-01-30 18:57:32.288857,1706,5734,462.96,send,Mumbai,mobile,0,4G,evening,0
100410,2025-01-30 20:42:40.750350,1822,5003,805.06,send,Kolkata,mobile,0,4G,evening,0
100411,2025-01-30 22:27:49.211842,1163,5990,998.5,send,Bangalore,mobile,1,5G,evening,0
100412,2025-01-31 00:12:57.673334,1720,5518,298.85,merchant_payment,Mumbai,mobile,0,5G,night,0
100413,2025-01-31 01:58:06.134826,1957,5093,1314.38,merchant_payment,Delhi,mobile,0,5G,night,0
100414,2025-01-31 03:43:14.596319,1681,5520,1527.88,merchant_payment,Kolkata,mobile,0,WiFi,night,0
100415,2025-01-31 05:28:23.057811,1996,5428,678.78,receive,Kolkata,mobile,0,5G,night,0
100416,2025-01-31 07:13:31.519303,1161,5493,957.91,send,Hyderabad,mobile,0,4G,morning,0
100417,2025-01-31 08:58:39.980796,1580,5235,1318.48,send,Delhi,mobile,0,4G,morning,0
100418,2025-01-31 10:43:48.442288,1801,5620,164.41,send,Delhi,tablet,0,WiFi,morning,0
100419,2025-01-31 12:28:56.903780,1398,5161,1414.78,receive,Ahmedabad,tablet,0,5G,afternoon,0
100420,2025-01-31 14:14:05.365273,1277,5721,223.62,send,Ahmedabad,tablet,0,4G,afternoon,0
100421,2025-01-31 15:59:13.826765,1816,5752,246.48,merchant_payment,Kolkata,mobile,0,4G,afternoon,0
100422,2025-01-31 17:44:22.288257,1916,5331,599.62,merchant_payment,Chennai,mobile,0,5G,afternoon,0
100423,2025-01-31 19:29:30.749749,1504,5333,57.74,send,Pune,mobile,1,4G,evening,0
100424,2025-01-31 21:14:39.211242,1896,5050,587.35,send,Ahmedabad,mobile,0,5G,evening,0
100425,2025-01-31 22:59:47.672734,1392,5523,1315.25,send,Bangalore,mobile,0,5G,evening,0
100426,2025-02-01 00:44:56.134226,1135,5863,95.02,merchant_payment,Hyderabad,mobile,0,4G,night,0
100427,2025-02-01 02:30:04.595719,1195,5668,1464.12,receive,Delhi,mobile,0,5G,night,0
100428,2025-02-01 04:15:13.057211,1401,5492,244.99,send,Hyderabad,mobile,0,4G,night,1
100429,2025-02-01 06:00:21.518703,1640,5582,605.99,merchant_payment,Kolkata,mobile,0,4G,morning,0
100430,2025-02-01 07:45:29.980196,1033,5681,283.28,receive,Bangalore,mobile,0,4G,morning,0
100431,2025-02-01 09:30:38.441688,1688,5272,873.86,receive,Mumbai,mobile,0,5G,morning,0
100432,2025-02-01 11:15:46.903180,1460,5580,1373.27,merchant_payment,Delhi,tablet,0,5G,morning,0
100433,2025-02-01 13:00:55.364672,1955,5867,941.06,merchant_payment,Bangalore,tablet,0,4G,afternoon,0
100434,2025-02-01 14:46:03.826165,1883,5252,490.79,merchant_payment,Pune,mobile,0,WiFi,afternoon,0
100435,2025-02-01 16:31:12.287657,1470,5560,306.17,send,Hyderabad,mobile,0,4G,afternoon,0
100436,2025-02-01 18:16:20.749149,1375,5696,459.76,send,Kolkata,mobile,1,5G,evening,0
100437,2025-02-01 20:01:29.210642,1022,5832,949.53,merchant_payment,Bangalore,mobile,0,5G,evening,0
100438,2025-02-01 21:46:37.672134,1750,5699,982.66,receive,Mumbai,mobile,0,5G,evening,0
100439,2025-02-01 23:31:46.133626,1670,5090,854.77,merchant_payment,Ahmedabad,mobile,0,4G,evening,0
100440,2025-02-02 01:16:54.595119,1038,5446,136.65,merchant_payment,Ahmedabad,mobile,0,4G,night,0
100441,2025-02-02 03:02:03.056611,1230,5332,481.53,merchant_payment,Bangalore,mobile,0,5G,night,0
100442,2025-02-02 04:47:11.518103,1365,5139,261.54,send,Kolkata,tablet,0,4G,night,0
100443,2025-02-02 06:32:19.979595,1563,5357,958.08,send,Hyderabad,mobile,0,WiFi,morning,0
100444,2025-02-02 08:17:28.441088,1438,5601,229.3,send,Delhi,mobile,0,4G,morning,0
100445,2025-02-02 10:02:36.902580,1776,5274,774.37,merchant_payment,Pune,mobile,0,4G,morning,0
100446,2025-02-02 11:47:45.364072,1283,5019,371.6,send,Pune,mobile,0,4G,morning,0
100447,2025-02-02 13:32:53.825565,1027,5983,75.26,send,Delhi,mobile,0,5G,afternoon,0
100448,2025-02-02 15:18:02.287057,1226,5311,1250.08,send,Chennai,mobile,0,5G,afternoon,0
100449,2025-02-02 17:03:10.748549,1277,5870,480.45,send,Hyderabad,mobile,0,5G,afternoon,0
100450,2025-02-02 18:48:19.210042,1798,5886,1765.13,send,Pune,mobile,0,4G,evening,0
100451,2025-02-02 20:33:27.671534,1609,5978,93.19,send,Chennai,mobile,0,5G,evening,0
100452,2025-02-02 22:18:36.133026,1284,5154,368.15,merchant_payment,Chennai,mobile,0,4G,evening,0
100453,2025-02-03 00:03:44.594518,1879,5390,396.86,send,Kolkata,mobile,0,5G,night,0
100454,2025-02-03 01:48:53.056011,1960,5260,645.62,send,Kolkata,mobile,0,WiFi,night,1
100455,2025-02-03 03:34:01.517503,1481,5620,130.95,merchant_payment,Kolkata,mobile,0,4G,night,0
100456,2025-02-03 05:19:09.978995,1453,5883,848.98,merchant_payment,Mumbai,mobile,0,4G,night,0
100457,2025-02-03 07:04:18.440488,1829,5797,3333.11,send,Hyderabad,mobile,0,4G,morning,0
100458,2025-02-03 08:49:26.901980,1816,5571,791.98,send,Delhi,tablet,0,WiFi,morning,0
100459,2025-02-03 10:34:35.363472,1659,5125,540.7,merchant_payment,Hyderabad,mobile,0,5G,morning,0
100460,2025-02-03 12:19:43.824964,1516,5354,124.28,send,Kolkata,mobile,0,4G,afternoon,0
100461,2025-02-03 14:04:52.286457,1547,5273,227.18,send,Mumbai,mobile,0,4G,afternoon,0
100462,2025-02-03 15:50:00.747949,1192,5619,465.99,send,Hyderabad,mobile,0,5G,afternoon,0
100463,2025-02-03 17:35:09.209441,1049,5811,290.1,send,Hyderabad,mobile,0,4G,afternoon,0
100464,2025-02-03 19:20:17.670934,1512,5245,1375.07,receive,Chennai,mobile,0,4G,evening,0
100465,2025-02-03 21:05:26.132426,1017,5848,840.25,merchant_payment,Hyderabad,mobile,0,5G,evening,1
100466,2025-02-03 22:50:34.593918,1172,5450,7276.31,merchant_payment,Chennai,mobile,0,5G,evening,0
100467,2025-02-04 00:35:43.055411,1220,5930,184.78,receive,Chennai,mobile,0,4G,night,0
100468,2025-02-04 02:20:51.516903,1158,5247,509.34,send,Bangalore,mobile,0,4G,night,0
100469,2025-02-04 04:05:59.978395,1477,5520,123.53,receive,Kolkata,mobile,0,WiFi,night,0
100470,2025-02-04 05:51:08.439887,1046,5141,53.39,send,Pune,mobile,0,4G,night,0
100471,2025-02-04 07:36:16.901380,1373,5362,1015.08,send,Mumbai,mobile,0,5G,morning,0
100472,2025-02-04 09:21:25.362872,1518,5008,809.66,merchant_payment,Chennai,tablet,0,5G,morning,0
100473,2025-02-04 11:06:33.824364,1099,5478,209.64,merchant_payment,Hyderabad,mobile,0,4G,morning,0
100474,2025-02-04 12:51:42.285857,1892,5352,540.79,send,Chennai,mobile,0,5G,afternoon,0
100475,2025-02-04 14:36:50.747349,1745,5996,262.63,merchant_payment,Chennai,mobile,0,5G,afternoon,0
100476,2025-02-04 16:21:59.208841,1037,5495,300.6,send,Chennai,mobile,0,5G,afternoon,1
100477,2025-02-04 18:07:07.670334,1280,5606,357.71,send,Delhi,mobile,0,5G,evening,0
100478,2025-02-04 19:52:16.131826,1349,5833,201.03,send,Pune,mobile,0,WiFi,evening,0
100479,2025-02-04 21:37:24.593318,1497,5427,240.65,merchant_payment,Pune,tablet,0,5G,evening,0
100480,2025-02-04 23:22:33.054810,1302,5039,247.54,merchant_payment,Delhi,mobile,0,4G,evening,0
100481,2025-02-05 01:07:41.516303,1181,5593,752.11,merchant_payment,Delhi,mobile,0,4G,night,0
100482,2025-02-05 02:52:49.977795,1607,5187,30.75,send,Delhi,mobile,0,4G,night,0
100483,2025-02-05 04:37:58.439287,1099,5596,392.43,send,Pune,mobile,0,WiFi,night,0
100484,2025-02-05 06:23:06.900780,1700,5600,166.05,receive,Bangalore,tablet,1,WiFi,morning,0
100485,2025-02-05 08:08:15.362272,1993,5754,172.16,send,Chennai,mobile,0,4G,morning,0
100486,2025-02-05 09:53:23.823764,1116,5854,291.3,send,Bangalore,mobile,0,5G,morning,0
100487,2025-02-05 11:38:32.285257,1191,5093,485.73,merchant_payment,Hyderabad,mobile,0,4G,morning,1
100488,2025-02-05 13:23:40.746749,1253,5086,397.66,merchant_payment,Pune,mobile,0,WiFi,afternoon,0
100489,2025-02-05 15:08:49.208241,1981,5044,170.02,send,Kolkata,mobile,0,4G,afternoon,0
100490,2025-02-05 16:53:57.669733,1928,5137,1014.04,send,Pune,mobile,0,5G,afternoon,0
